timestamp_board_ms,timestamp_server_ms,seq_id,lat,lon,alt_m,rssi_dbm,gnss_fix_type,hpl_m
348060,348289,1889,51.116162,17.049913,130.8,-82,4,2.04
348457,348588,1890,51.116132,17.049978,130.9,-91,4,1.52
348845,348957,1891,51.116149,17.050051,130.8,-72,4,1.83
349225,349374,1892,51.116066,17.050152,130.5,-88,3,6.46
349614,349785,1893,51.11615,17.050123,130.9,-72,4,1.43
350013,351025,1894,51.116191,17.050204,130.9,-82,4,1.25
350440,350689,1895,51.116233,17.050136,130.9,-90,4,0.95
350832,350953,1896,51.116304,17.050149,130.8,-87,4,1.38
351236,351318,1897,51.116358,17.05024,130.7,-71,4,1.87
351635,351753,1898,51.116286,17.05018,130.6,-84,4,1.35
352053,352208,1899,51.116299,17.050157,130.6,-74,4,1.71
352491,352586,1900,51.11628,17.050241,130.5,-70,4,1.86
352883,352978,1901,51.116235,17.0503,130.5,-82,4,1.25
353276,353436,1902,51.116307,17.050221,130.4,-83,4,1.92
353691,353828,1903,51.116343,17.050311,130.7,-85,4,1.27
354102,354243,1904,51.116418,17.050295,130.6,-79,4,1.16
354529,355240,1905,51.116412,17.050341,130.6,-69,4,1.11
354938,355065,1906,51.116413,17.050353,130.9,-91,3,5.54
355333,355429,1907,51.116389,17.050335,130.3,-80,4,1.83
355742,355941,1908,51.116335,17.050369,130.7,-80,4,2.04
356158,356369,1909,51.116355,17.050376,130.4,-96,4,1.12
356571,356637,1910,51.116384,17.050418,130.4,-89,4,0.92
356978,357074,1911,51.116469,17.050388,130.5,-87,4,1.24
357394,357470,1912,51.116549,17.050419,130.3,-75,3,4.2
357812,357919,1913,51.116564,17.050447,130.1,-74,4,1.32
358232,358367,1914,51.116572,17.050506,130.1,-97,3,5.66
358642,358720,1915,51.116523,17.050435,129.8,-76,4,1.84
359040,359136,1916,51.116622,17.050519,130.4,-77,3,6.33
359442,359535,1917,51.116535,17.050507,130.3,-77,4,2.2
359860,360012,1920,51.11664,17.050541,130.5,-80,4,1.22
360248,360391,1921,51.11653,17.050547,130.2,-74,4,2.17
360653,360757,1922,51.116572,17.050608,130.2,-72,4,1.08
361047,361197,1923,51.116729,17.050609,130.1,-95,4,0.96
361448,361560,1924,51.116653,17.050672,130.1,-82,4,1.85
361867,361992,1925,51.116646,17.050675,130.2,-84,4,1.78
362270,362543,1926,51.116751,17.050596,130.0,-86,3,4.92
362671,362910,1927,51.116774,17.050644,129.9,-85,4,1.28
363050,363133,1928,51.116707,17.050702,129.9,-80,4,2.1
363461,363656,1929,51.11676,17.050727,130.1,-92,4,0.97
363871,364064,1930,51.116769,17.050704,129.8,-76,4,0.84
364303,364391,1931,51.116637,17.050832,130.0,-84,4,1.22
364699,364893,1932,51.116725,17.050828,130.2,-75,3,6.35
365102,365360,1933,51.116859,17.050721,130.0,-86,4,1.74
365506,365595,1934,51.116787,17.05084,129.9,-87,3,5.78
365930,366026,1937,51.116871,17.050839,129.8,-89,4,1.16
366328,366538,1938,51.116875,17.050922,129.5,-86,4,0.88
366732,366888,1939,51.116939,17.0508,129.5,-88,4,1.27
367141,367315,1940,51.116826,17.051,129.5,-78,4,1.44
367544,367704,1941,51.116931,17.050873,129.7,-73,4,1.76
367937,368100,1942,51.116924,17.050953,129.5,-78,3,4.49
368340,368422,1943,51.116905,17.050922,129.5,-82,4,2.13
368756,368968,1944,51.116921,17.050952,129.6,-78,4,0.94
369141,369364,1945,51.116989,17.050905,129.3,-82,4,1.27
369543,369670,1946,51.117026,17.051068,129.3,-81,4,1.47
369933,370910,1947,51.117014,17.051013,129.5,-84,4,1.74
370351,370426,1948,51.117032,17.051035,129.3,-75,3,4.73
370728,370899,1949,51.117019,17.05118,129.3,-102,3,6.21
371119,371294,1950,51.117039,17.05113,129.1,-99,4,1.65
371525,371661,1951,51.117038,17.051068,129.3,-73,3,5.8
371948,372167,1952,51.117068,17.051089,129.6,-83,4,0.96
372347,372469,1953,51.11714,17.051151,129.1,-74,4,1.85
372739,372914,1954,51.117163,17.051195,129.0,-86,4,1.8
373167,373260,1955,51.11708,17.051263,129.4,-68,4,1.01
373546,373684,1956,51.117116,17.051113,129.2,-83,4,0.88
373913,374043,1957,51.117142,17.051248,129.1,-78,4,1.61
374319,374472,1958,51.117191,17.051275,128.8,-85,4,1.69
374712,374832,1959,51.117126,17.05121,128.8,-89,4,0.99
375096,375228,1960,51.117183,17.051249,128.7,-95,4,1.46
375507,375701,1961,51.117175,17.051204,129.1,-75,3,4.13
375911,376028,1964,51.117281,17.051279,129.1,-78,4,2.1
376302,376375,1965,51.117276,17.051334,129.0,-81,4,1.11
376683,377745,1966,51.117271,17.051421,129.3,-91,4,1.83
377096,377339,1967,51.117257,17.051444,128.8,-70,4,1.53
377506,377589,1968,51.117305,17.051327,128.7,-81,3,5.64
377904,378088,1969,51.117316,17.051469,128.8,-76,3,3.81
378332,378446,1970,51.117442,17.051318,128.7,-82,4,0.94
378716,379829,1971,51.117427,17.051404,128.8,-90,4,1.72
379093,379250,1972,51.117359,17.051437,128.6,-74,4,1.59
379483,379610,1973,51.117419,17.051483,128.4,-78,4,0.81
379882,379984,1974,51.117475,17.051494,128.3,-83,4,1.09
380286,380392,1975,51.117409,17.051525,128.7,-78,4,1.89
380682,380779,1976,51.11739,17.051516,128.4,-75,3,4.31
381087,381187,1977,51.117388,17.051592,128.3,-76,3,6.2
381469,381605,1978,51.117558,17.051596,128.4,-95,4,1.24
381890,381995,1979,51.117501,17.051566,128.8,-93,4,2.09
382289,383306,1980,51.117542,17.051641,128.2,-76,3,3.63
382706,382959,1981,51.117515,17.05172,128.5,-87,4,1.77
383111,383222,1982,51.117497,17.051601,128.4,-90,4,0.92
383518,383672,1983,51.117523,17.051737,128.6,-79,4,0.86
383926,384096,1984,51.117527,17.051642,128.3,-90,4,1.16
384333,384502,1985,51.117653,17.05176,127.9,-85,4,1.23
384743,384887,1986,51.117702,17.051681,128.4,-75,4,1.76
385163,385351,1987,51.117646,17.051765,128.1,-94,4,1.6
385566,385735,1988,51.117585,17.051754,128.4,-92,4,1.32
385976,386061,1989,51.117702,17.051673,128.3,-94,4,1.72
386375,386573,1990,51.117757,17.051877,128.3,-88,4,1.03
386796,386995,1991,51.117759,17.051754,128.5,-81,4,0.89
387186,387289,1992,51.117725,17.051754,128.1,-86,3,5.91
387613,387755,1993,51.117732,17.051803,128.3,-69,4,1.59
388013,388842,1994,51.117758,17.05198,127.9,-78,4,1.71
388391,388519,1995,51.117838,17.051809,128.0,-82,3,4.51
388793,389008,1996,51.117831,17.051899,127.8,-71,4,1.32
389183,389543,1997,51.11779,17.051852,127.9,-92,4,0.92
389596,389698,1998,51.117806,17.051878,127.9,-75,4,2.0
389986,390066,2001,51.117819,17.051864,127.4,-83,4,1.63
390379,391116,2002,51.117806,17.051978,127.6,-85,3,3.78
390751,390937,2003,51.117943,17.051972,127.8,-77,4,1.93
391144,391271,2004,51.117853,17.051942,127.2,-85,4,1.42
391508,391758,2005,51.117933,17.05206,127.6,-80,4,1.87
391884,391965,2006,51.117892,17.052083,127.8,-82,4,0.82
392295,392479,2007,51.117918,17.052073,127.8,-79,3,5.02
392707,392816,2008,51.117953,17.052129,127.4,-86,4,1.04
393113,393391,2009,51.118002,17.052071,127.8,-74,4,1.1
393499,393809,2010,51.117978,17.052122,127.7,-98,4,1.87
393898,394001,2011,51.117951,17.052107,127.0,-76,4,1.79
394298,394410,2012,51.118025,17.052067,127.4,-97,3,4.66
394681,394878,2013,51.118002,17.052171,127.4,-88,4,2.04
395103,395222,2014,51.118134,17.052186,127.6,-77,3,6.26
395516,395653,2015,51.11806,17.052194,127.4,-98,4,2.07
395913,396054,2016,51.118056,17.052232,127.5,-80,4,2.07
396314,396378,2017,51.118205,17.052302,127.1,-92,3,6.16
396717,396856,2018,51.118159,17.052239,126.9,-89,4,0.93
397086,397192,2019,51.118094,17.052219,127.0,-90,4,1.82
397482,397596,2020,51.118115,17.052273,127.4,-92,4,1.27
397872,398121,2021,51.118195,17.052296,127.3,-95,4,1.91
398257,398341,2022,51.11819,17.05237,127.5,-65,4,1.03
398653,398846,2023,51.118248,17.052344,126.7,-83,4,1.56
399080,399205,2024,51.118187,17.052299,127.2,-91,4,1.51
399489,399614,2025,51.118271,17.052414,127.1,-86,4,0.94
399881,400073,2026,51.118141,17.052424,126.8,-81,4,1.31
400289,400449,2027,51.118261,17.052415,127.0,-85,4,0.92
400710,400885,2028,51.118254,17.052474,126.9,-92,4,1.45
401124,401330,2029,51.118278,17.0525,126.9,-89,4,1.98
401525,401647,2030,51.118312,17.052443,126.9,-72,4,1.18
401916,402025,2031,51.11839,17.052435,126.9,-93,3,4.35
402326,402416,2032,51.118292,17.052497,126.7,-97,4,1.06
402732,402832,2033,51.118256,17.052542,127.0,-85,3,4.51
403145,403600,2034,51.11833,17.052527,126.6,-97,4,2.08
403555,403785,2035,51.118449,17.052501,127.0,-89,4,1.25
403971,404052,2036,51.118332,17.052576,126.3,-92,4,2.06
404363,404445,2037,51.118401,17.052484,126.3,-91,4,1.51
404782,405821,2038,51.118488,17.052587,126.3,-81,4,1.24
405185,405359,2039,51.118459,17.052663,126.6,-79,3,5.81
405616,405790,2040,51.118534,17.052683,126.2,-88,4,0.84
406006,406132,2041,51.118392,17.052467,126.7,-82,4,0.84
406432,406565,2042,51.118494,17.052663,126.2,-88,3,5.61
406835,406994,2043,51.118592,17.05272,126.4,-78,4,1.92
407225,407369,2044,51.118485,17.052649,126.4,-93,4,1.85
407618,407675,2045,51.118609,17.052706,126.0,-80,4,0.91
408013,408140,2046,51.118561,17.052803,125.9,-80,3,5.29
408420,408519,2047,51.118611,17.052735,126.2,-63,4,1.78
408827,408977,2048,51.118668,17.052857,126.1,-96,4,2.13
409219,409681,2049,51.118642,17.052757,126.2,-60,4,1.26
409619,409781,2050,51.118607,17.052882,125.8,-75,4,1.77
410051,410174,2051,51.11868,17.05283,125.9,-67,4,2.0
410477,410679,2052,51.118635,17.052802,125.9,-74,4,1.33
410883,411052,2053,51.118697,17.052934,125.4,-89,4,2.15
411284,411449,2054,51.118637,17.05282,126.1,-76,4,1.17
411685,411863,2055,51.118716,17.052858,125.7,-87,4,1.24
412095,412413,2056,51.11879,17.052939,126.1,-82,4,2.09
412479,412568,2057,51.118731,17.052936,125.6,-91,4,2.16
412875,413044,2058,51.118816,17.052963,125.6,-87,4,1.2
413250,413346,2059,51.118932,17.052948,125.5,-74,4,0.99
413656,413830,2060,51.118791,17.052923,125.9,-78,3,4.59
414066,414162,2061,51.118839,17.052968,125.7,-73,4,2.1
414459,414577,2062,51.118847,17.053083,125.9,-93,4,1.64
414882,415006,2063,51.11885,17.052968,125.5,-96,4,1.69
415264,416193,2064,51.118894,17.053134,125.5,-73,4,1.87
415642,415844,2065,51.118857,17.053084,125.1,-73,4,1.01
416046,416131,2066,51.118852,17.053056,125.3,-80,4,2.16
416461,416604,2067,51.118824,17.053002,125.4,-78,4,1.31
416886,416991,2068,51.118899,17.053026,125.5,-75,4,1.68
417280,418341,2069,51.118976,17.053118,125.7,-80,4,1.46
417696,417824,2070,51.118899,17.053129,124.9,-77,3,3.96
418095,418218,2071,51.118974,17.053176,125.3,-75,4,1.78
418493,418862,2072,51.118971,17.053273,125.1,-82,4,2.19
418906,419072,2073,51.118961,17.05323,125.2,-84,4,1.72
419316,419396,2074,51.118915,17.053214,125.2,-78,4,1.91
419692,419803,2075,51.11909,17.053298,125.1,-63,4,0.84
420114,420324,2076,51.119063,17.053261,124.8,-88,4,1.93
420535,420857,2077,51.119186,17.053351,124.8,-85,4,1.22
420925,420999,2078,51.119121,17.053254,124.9,-96,4,0.98
421331,421397,2081,51.11915,17.053247,124.7,-78,4,0.96
421739,422034,2082,51.11901,17.053221,124.9,-86,4,1.75
422143,422306,2083,51.119024,17.053332,124.8,-93,3,5.92
422534,422632,2084,51.119129,17.053292,124.4,-82,4,1.73
422924,423097,2085,51.119085,17.053308,125.2,-70,4,1.17
423324,423372,2086,51.119123,17.053439,124.8,-84,4,1.08
423742,423882,2087,51.119298,17.053317,124.2,-84,4,1.54
424150,424309,2090,51.119246,17.053425,124.7,-70,4,0.89
424544,424746,2091,51.119155,17.053432,124.6,-82,3,6.44
424956,425049,2092,51.119098,17.053458,124.4,-91,4,1.73
425313,425457,2093,51.11918,17.053539,124.6,-76,4,2.15
425730,425826,2094,51.119218,17.053445,124.4,-73,4,1.4
426104,426259,2095,51.119244,17.053572,124.5,-83,4,1.08
426499,426596,2098,51.119211,17.053431,124.3,-80,4,1.94
426882,427000,2099,51.119346,17.053568,124.2,-92,4,1.84
427263,427357,2100,51.119268,17.053625,124.4,-88,4,2.0
427680,427861,2101,51.119351,17.053365,124.0,-84,4,1.1
428073,428270,2102,51.119336,17.053582,124.3,-81,4,1.37
428478,428605,2103,51.119394,17.053595,124.4,-86,4,2.17
428877,429019,2104,51.11935,17.05362,124.5,-84,4,1.02
429285,429363,2105,51.11933,17.053718,124.4,-82,4,1.74
429686,429810,2106,51.11936,17.053611,124.4,-89,4,1.13
430066,430203,2107,51.119375,17.053606,124.0,-84,4,1.5
430481,430880,2108,51.119522,17.053685,123.9,-72,4,1.92
430874,430963,2109,51.119437,17.053754,124.2,-86,3,3.71
431251,431502,2110,51.119448,17.053742,123.9,-89,4,1.93
431644,431852,2111,51.119506,17.053731,124.0,-65,4,1.4
432067,432223,2112,51.119476,17.053734,124.1,-80,4,2.2
432480,432762,2113,51.119546,17.053661,124.3,-88,4,1.41
432874,433036,2114,51.119485,17.053807,124.0,-76,4,1.01
433269,433432,2115,51.119494,17.053829,123.9,-79,3,3.58
433664,433801,2116,51.119483,17.053775,123.5,-86,4,1.84
434095,434323,2117,51.119638,17.053802,124.0,-82,4,1.99
434501,434718,2118,51.119556,17.053789,123.8,-84,4,1.44
434908,435017,2119,51.119515,17.053901,123.6,-74,4,1.63
435323,436001,2120,51.119597,17.053855,123.5,-76,4,1.98
435727,435856,2121,51.119569,17.053882,123.5,-99,4,1.94
436123,436224,2122,51.119595,17.053936,123.5,-66,4,1.72
436520,436656,2123,51.119644,17.053937,123.2,-84,4,1.94
436919,437148,2124,51.119718,17.053965,123.7,-68,4,1.61
437318,437434,2125,51.119661,17.053961,123.6,-76,4,0.81
437729,437866,2126,51.119634,17.053978,123.4,-80,4,0.86
438130,438273,2127,51.119658,17.053993,123.3,-82,4,2.17
438541,438737,2128,51.11973,17.054022,123.3,-60,4,1.0
438940,438996,2129,51.119612,17.05404,123.3,-84,4,1.37
439341,439450,2130,51.119672,17.053969,123.2,-87,4,2.11
439711,439863,2131,51.119748,17.054016,123.4,-86,4,1.07
440125,441230,2132,51.119665,17.054051,122.9,-81,4,1.98
440530,440644,2133,51.119748,17.0541,123.0,-82,4,1.95
440945,441011,2134,51.119753,17.054172,123.2,-73,4,2.18
441301,441480,2135,51.119834,17.054067,123.1,-75,3,5.01
441733,441841,2138,51.119791,17.054167,122.9,-75,4,1.24
442131,442217,2139,51.119876,17.05411,123.0,-83,4,2.06
442547,442656,2140,51.119834,17.054223,122.8,-76,4,1.13
442932,443062,2141,51.119932,17.054265,122.8,-75,4,1.57
443341,443450,2142,51.119787,17.054098,123.0,-82,4,1.79
443725,443782,2143,51.11995,17.054184,123.0,-79,4,1.18
444116,444316,2144,51.119862,17.054098,122.8,-75,4,2.11
444544,444777,2145,51.119969,17.054146,122.5,-80,4,1.73
444941,445122,2146,51.119968,17.054165,122.6,-79,4,0.87
445345,445433,2147,51.119779,17.054292,122.7,-70,4,0.99
445758,445887,2148,51.119958,17.054298,122.9,-80,4,1.07
446165,446304,2149,51.119997,17.054332,122.2,-86,4,1.14
446567,446744,2150,51.120026,17.054337,122.3,-92,3,5.87
446973,447155,2151,51.119913,17.054346,122.7,-81,4,0.92
447409,447513,2152,51.120014,17.054342,122.7,-84,4,1.29
447808,447952,2153,51.120007,17.054345,122.4,-75,4,2.08
448211,448379,2154,51.120032,17.054418,122.7,-69,4,1.58
448627,448877,2155,51.120073,17.054383,122.2,-90,4,1.17
449043,449228,2156,51.120093,17.054423,122.0,-89,3,6.42
449461,449652,2157,51.120015,17.054295,122.4,-82,4,1.14
449871,450721,2158,51.120073,17.054368,122.5,-88,4,2.07
450254,450500,2159,51.120075,17.054491,122.4,-83,4,1.82
450678,450842,2160,51.120073,17.054423,122.0,-86,4,1.84
451061,451160,2161,51.12009,17.054402,122.1,-90,4,1.87
451466,451711,2162,51.120119,17.054518,122.2,-75,3,3.85
451854,452039,2163,51.120092,17.054501,122.1,-81,4,1.94
452253,452370,2164,51.120178,17.054495,122.3,-67,4,1.97
452658,452773,2165,51.12021,17.054606,121.8,-79,3,5.64
453063,453220,2166,51.120117,17.054612,121.9,-71,4,1.36
453469,453637,2167,51.120236,17.05455,121.9,-87,4,2.04
453894,454045,2168,51.120141,17.05461,122.0,-87,4,1.53
454300,454458,2169,51.120239,17.054477,121.7,-64,4,2.01
454697,454973,2170,51.120272,17.054658,121.9,-86,4,1.68
455111,455325,2171,51.120213,17.054564,122.0,-89,4,1.63
455529,455680,2172,51.120189,17.05456,121.5,-91,4,0.84
455911,456115,2173,51.120212,17.054558,121.6,-66,4,1.19
456320,456412,2174,51.120271,17.054568,121.8,-84,4,1.5
456730,456894,2175,51.120363,17.05473,121.9,-78,4,1.62
457126,457414,2176,51.120192,17.054722,121.6,-80,4,1.68
457546,457674,2177,51.120293,17.054666,121.3,-87,4,1.8
457944,458043,2178,51.120296,17.054762,121.5,-84,4,1.72
458346,458453,2179,51.120289,17.054704,121.6,-75,4,1.99
458743,458833,2180,51.120319,17.054764,121.2,-91,3,6.4
459143,459245,2181,51.120307,17.054738,121.1,-76,4,1.7
459527,459647,2182,51.120408,17.05477,121.2,-70,4,0.87
459905,459984,2183,51.120424,17.054745,121.3,-79,4,1.47
460329,460469,2184,51.120373,17.054767,120.9,-71,4,1.18
460717,460917,2185,51.120373,17.054846,121.0,-92,4,1.33
461102,461199,2186,51.120366,17.054868,121.1,-96,4,1.3
461469,461726,2187,51.120407,17.054826,121.3,-80,4,0.88
461860,462031,2188,51.120506,17.054785,121.1,-86,4,1.45
462240,462451,2189,51.120419,17.054999,121.0,-74,3,6.33
462665,462772,2190,51.120394,17.054891,121.1,-84,4,1.22
463080,463277,2191,51.120427,17.054919,121.2,-80,4,1.83
463470,463560,2192,51.120495,17.054854,121.1,-81,4,1.57
463903,464102,2193,51.120433,17.054992,120.4,-81,4,1.26
464318,464467,2194,51.120478,17.055013,120.8,-86,4,0.93
464713,464887,2195,51.120514,17.054873,120.9,-92,4,1.1
465076,465163,2196,51.120469,17.054968,121.0,-83,4,1.89
465510,465607,2197,51.120424,17.054978,120.8,-70,4,1.19
465889,466066,2198,51.120469,17.05512,120.4,-86,4,1.0
466264,466359,2199,51.12049,17.055086,120.4,-86,4,1.26
466680,466848,2200,51.120532,17.054955,120.4,-80,4,1.62
467116,467197,2201,51.120557,17.055005,120.6,-91,4,1.78
467537,467733,2202,51.120606,17.055011,120.4,-73,4,1.34
467946,468031,2203,51.120514,17.055087,119.8,-90,4,1.5
468355,468529,2204,51.12062,17.055161,120.1,-84,4,1.44
468767,468946,2205,51.120578,17.055102,120.2,-61,4,0.81
469179,469284,2206,51.120517,17.055135,120.0,-91,4,1.35
469583,469759,2207,51.120618,17.05509,120.0,-70,4,1.62
469985,470140,2208,51.120693,17.055161,120.6,-81,4,1.6
470384,470496,2209,51.120682,17.055127,120.2,-79,4,1.85
470772,470865,2210,51.120644,17.055082,120.1,-88,4,1.74
471168,471231,2211,51.120714,17.055199,120.2,-75,4,1.19
471543,472473,2212,51.120677,17.05519,120.3,-84,4,1.16
471941,472504,2213,51.120727,17.055149,120.5,-91,4,1.45
472326,472471,2214,51.120605,17.055299,120.3,-70,4,1.83
472710,472835,2215,51.120635,17.055192,120.0,-85,4,0.93
473113,473296,2216,51.120744,17.055274,119.6,-96,4,2.13
473533,473657,2217,51.120795,17.055239,119.7,-84,4,1.56
473947,474069,2218,51.120748,17.055347,119.7,-75,4,1.23
474324,474511,2219,51.120712,17.055272,119.9,-76,4,1.77
474709,474869,2220,51.120704,17.055213,119.8,-87,4,0.86
475123,475281,2221,51.120741,17.05535,119.4,-89,3,3.9
475508,475676,2222,51.120827,17.0554,119.3,-92,4,1.48
475905,475980,2223,51.120759,17.055315,119.7,-82,4,1.03
476313,476502,2224,51.120838,17.055383,119.6,-80,4,1.97
476699,476877,2225,51.120828,17.055368,119.5,-76,4,1.92
477100,477193,2226,51.12089,17.055356,119.6,-83,4,1.01
477480,477606,2227,51.120824,17.05543,119.7,-83,4,1.31
477871,478008,2228,51.120821,17.055361,119.5,-84,3,6.35
478276,478408,2229,51.120887,17.055415,119.2,-80,4,1.99
478652,478812,2230,51.120795,17.05544,119.7,-83,4,1.25
479059,479307,2231,51.120829,17.055451,119.3,-74,4,1.42
479458,479673,2232,51.120776,17.055414,119.3,-79,4,1.25
479867,479949,2233,51.120807,17.055568,119.1,-81,3,6.22
480270,480449,2234,51.120975,17.055541,119.0,-82,4,1.85
480690,480928,2235,51.120922,17.05554,118.9,-89,4,1.85
481092,481255,2236,51.120828,17.055575,118.8,-82,4,1.52
481486,481702,2237,51.120965,17.055519,118.5,-87,4,1.72
481888,482201,2238,51.120879,17.05551,119.0,-79,4,1.52
482296,482506,2239,51.120955,17.055487,119.2,-83,3,6.5
482697,482851,2240,51.120964,17.055519,118.7,-68,4,0.89
483097,483309,2241,51.121024,17.055516,119.4,-92,4,1.34
483487,483635,2242,51.120923,17.055553,119.1,-106,3,6.04
483877,484018,2243,51.120921,17.055605,118.8,-79,4,2.08
484256,484377,2244,51.120833,17.05565,118.6,-87,4,0.84
484682,484943,2245,51.12097,17.055661,118.4,-80,4,1.32
485063,485163,2246,51.121021,17.05557,118.7,-91,4,1.11
485453,485711,2247,51.121036,17.055676,118.7,-66,4,1.94
485842,486012,2248,51.121064,17.055711,118.6,-85,3,5.42
486255,486334,2249,51.121024,17.055653,118.8,-87,4,1.09
486651,487804,2251,51.121044,17.055738,118.8,-66,4,1.8
487070,487130,2252,51.12103,17.055734,118.6,-75,4,1.82
487460,487639,2253,51.12107,17.05564,118.6,-70,4,1.05
487864,488063,2254,51.120997,17.055825,118.4,-83,4,1.41
488251,488361,2255,51.120981,17.055692,118.4,-81,4,1.67
488683,488830,2256,51.121018,17.055787,118.4,-86,4,0.84
489066,489371,2257,51.121079,17.055798,118.2,-87,4,1.37
489470,489584,2258,51.121011,17.055703,118.4,-78,4,1.02
489880,489971,2259,51.121052,17.055785,118.0,-84,4,1.56
490286,490539,2260,51.121062,17.055833,118.0,-64,4,1.98
490683,490989,2261,51.121139,17.055738,117.9,-75,4,1.53
491081,491221,2262,51.121141,17.055817,118.0,-66,3,5.43
491482,491691,2263,51.121119,17.055874,118.0,-99,4,0.84
491880,492119,2264,51.121146,17.055889,118.2,-66,4,1.65
492294,492398,2265,51.121155,17.055828,118.0,-101,4,1.26
492727,492842,2266,51.121121,17.055937,117.7,-92,4,1.6
493119,493348,2267,51.12112,17.055937,117.6,-96,4,1.03
493498,493772,2268,51.121232,17.055896,117.8,-80,4,1.89
493897,494072,2269,51.121038,17.055862,118.0,-82,4,2.01
494336,494434,2270,51.121133,17.055849,118.1,-75,4,2.04
494724,495033,2271,51.121167,17.055938,117.4,-82,3,4.79
495148,495261,2272,51.121213,17.056004,117.8,-72,4,1.73
495574,495696,2273,51.121249,17.055935,117.6,-89,4,1.19
495965,496125,2274,51.121293,17.055911,117.6,-72,4,1.87
496374,496634,2275,51.121203,17.056007,117.4,-82,4,0.97
496798,496995,2276,51.121214,17.055986,117.5,-63,4,1.87
497193,497358,2277,51.12124,17.056015,117.3,-75,4,1.42
497589,497757,2278,51.121203,17.055974,117.4,-84,4,2.0
497981,498123,2279,51.121177,17.055994,117.7,-82,4,1.83
498366,498541,2280,51.121239,17.055997,117.5,-90,4,1.33
498756,498806,2281,51.121288,17.05606,117.7,-79,4,2.06
499137,499261,2282,51.121246,17.05603,117.4,-84,4,1.2
499538,499692,2283,51.121286,17.056088,117.3,-76,4,2.15
499926,500014,2284,51.121179,17.056038,117.3,-92,3,6.08
500330,500493,2285,51.12128,17.056106,117.0,-84,4,2.19
500707,500836,2286,51.121266,17.056127,116.7,-91,4,0.88
501112,501394,2287,51.121229,17.05612,117.3,-90,4,1.18
501524,501786,2288,51.121333,17.056161,116.7,-77,4,1.84
501894,502010,2290,51.121399,17.056102,117.3,-73,4,2.09
502300,502431,2291,51.121363,17.056172,117.1,-100,4,0.84
502718,502853,2292,51.121373,17.05616,116.8,-67,4,0.8
503100,503216,2293,51.121363,17.056119,116.8,-70,4,1.16
503525,503676,2294,51.121366,17.056076,116.9,-92,4,1.99
503931,504034,2295,51.12125,17.056097,116.6,-75,4,1.87
504321,504410,2296,51.121341,17.056083,116.9,-85,4,1.28
504720,504899,2297,51.121379,17.056226,116.9,-82,4,0.8
505128,505308,2298,51.121387,17.056199,116.4,-77,4,1.58
505529,505630,2299,51.12143,17.056231,116.5,-78,3,6.45
505938,506138,2300,51.121321,17.056228,116.6,-86,3,6.21
506324,507082,2301,51.12141,17.056278,116.8,-86,4,1.42
506726,506880,2302,51.121333,17.05629,116.7,-86,4,1.75
507105,507299,2303,51.121382,17.056273,116.1,-72,4,1.99
507503,507641,2304,51.121395,17.056286,116.4,-96,4,1.55
507890,508752,2305,51.121448,17.056299,116.5,-83,3,5.11
508279,508392,2306,51.121448,17.056373,116.2,-69,4,1.88
508697,508826,2307,51.121423,17.056214,116.2,-76,4,1.17
509114,509242,2308,51.121316,17.056291,116.2,-73,3,6.14
509523,509626,2309,51.121452,17.056379,116.2,-83,4,0.9
509906,510036,2310,51.121422,17.056402,116.1,-91,4,1.97
510302,510377,2311,51.121511,17.056378,116.3,-81,4,0.93
510720,510835,2312,51.121505,17.056359,116.0,-87,4,0.88
511122,511246,2313,51.121407,17.056472,115.9,-64,4,1.31
511557,511683,2314,51.121489,17.056398,116.0,-83,4,2.14
511963,512090,2315,51.121496,17.056401,116.4,-76,4,2.18
512366,512502,2316,51.121498,17.056477,116.1,-68,4,1.08
512761,512930,2317,51.121497,17.056445,116.1,-90,3,4.05
513163,513361,2318,51.121514,17.056479,116.0,-100,4,1.29
513561,513668,2319,51.121564,17.056495,115.7,-78,4,1.27
513971,514057,2320,51.121467,17.056434,115.7,-76,4,1.86
514386,514478,2321,51.121455,17.056552,115.7,-85,4,1.42
514774,514889,2322,51.121545,17.056351,116.0,-91,4,1.89
515154,515275,2323,51.121417,17.056385,115.8,-79,4,1.85
515526,515628,2324,51.12155,17.056461,115.4,-82,4,1.61
515934,516017,2325,51.121546,17.056484,116.0,-79,4,1.97
516317,517151,2326,51.121411,17.056533,115.6,-91,4,1.07
516685,516835,2327,51.121502,17.056491,115.7,-79,3,4.06
517091,517268,2328,51.121618,17.056535,115.8,-75,4,1.85
517528,517640,2329,51.121472,17.056536,115.0,-94,3,4.04
517928,518970,2330,51.121561,17.056657,115.6,-70,4,0.8
518341,518437,2331,51.121505,17.056527,115.4,-79,4,2.08
518742,518880,2332,51.121525,17.056493,114.9,-75,3,6.01
519141,519240,2333,51.121662,17.056643,115.1,-92,4,1.42
519554,519730,2334,51.121577,17.056562,115.2,-76,4,1.82
519950,520825,2335,51.121602,17.056603,115.5,-95,4,1.27
520354,520475,2336,51.121576,17.056586,115.2,-89,4,2.14
520759,520916,2337,51.121511,17.056665,115.2,-79,4,0.9
521149,521299,2338,51.121533,17.056569,115.1,-84,4,1.7
521564,521975,2339,51.121656,17.056508,115.4,-81,4,1.89
521961,522122,2340,51.12161,17.056723,115.2,-66,4,1.46
522350,522443,2341,51.121569,17.056681,115.1,-81,4,1.86
